,TCGA-D5-6920-01,TCGA-AD-6888-01,TCGA-CM-6170-01,TCGA-AA-3489-01,TCGA-QG-A5Z2-01,TCGA-T9-A92H-01,TCGA-CA-5797-01,TCGA-D5-6538-01,TCGA-CM-5348-01,TCGA-F4-6461-01,TCGA-A6-5665-01,TCGA-CA-6719-01,TCGA-DM-A0XF-01,TCGA-D5-6530-01,TCGA-AZ-6598-01,TCGA-G4-6627-01,TCGA-AZ-6600-01,TCGA-D5-6531-01,TCGA-G4-6306-01,TCGA-AZ-4616-01,TCGA-AZ-5403-01,TCGA-F4-6854-01,TCGA-CK-6747-01,TCGA-DM-A28G-01,TCGA-AU-3779-01,TCGA-QG-A5Z1-01,TCGA-NH-A50T-01,TCGA-AD-6965-01,TCGA-CA-6718-01,TCGA-A6-5667-01,TCGA-G4-6311-01,TCGA-CM-6165-01,TCGA-CM-4751-01,TCGA-NH-A6GA-01,TCGA-CK-5912-01,TCGA-G4-6321-01,TCGA-DM-A1D0-01,TCGA-F4-6463-01,TCGA-G4-6588-01,TCGA-CM-5349-01,TCGA-A6-A566-01,TCGA-NH-A50V-01,TCGA-A6-5664-01,TCGA-D5-6535-01,TCGA-DM-A28H-01,TCGA-CA-5254-01,TCGA-F4-6806-01,TCGA-CM-6172-01,TCGA-CA-6717-01,TCGA-AD-6895-01,TCGA-CM-6167-01,TCGA-AZ-5407-01,TCGA-CM-5864-01,TCGA-AY-A8YK-01,TCGA-CA-6716-01,TCGA-DM-A28M-01,TCGA-AZ-6599-01,TCGA-G4-6315-01,TCGA-AY-6197-01,TCGA-A6-A56B-01,TCGA-A6-2684-11,TCGA-A6-6138-01,TCGA-QG-A5YX-01,TCGA-CM-6171-01,TCGA-A6-5666-01,TCGA-CM-6162-01,TCGA-AY-6196-01,TCGA-DM-A1HB-01,TCGA-G4-6322-01,TCGA-CM-6168-01,TCGA-D5-7000-01,TCGA-QG-A5YV-01,TCGA-DM-A0X9-01,TCGA-A6-2685-11,TCGA-CA-5796-01,TCGA-G4-6297-01,TCGA-AA-3496-01,TCGA-AZ-4323-01,TCGA-G4-6299-01,TCGA-A6-5657-01,TCGA-AY-6386-01,TCGA-A6-6653-01,TCGA-F4-6570-01,TCGA-AA-3655-01,TCGA-DM-A28C-01,TCGA-F4-6460-01,TCGA-F4-6704-01,TCGA-G4-6302-01,TCGA-A6-5659-01,TCGA-DM-A28E-01,TCGA-A6-6654-01,TCGA-A6-5662-01,TCGA-AD-6899-01,TCGA-DM-A28K-01,TCGA-F4-6569-01,TCGA-CM-6169-01,TCGA-CM-6164-01,TCGA-A6-A5ZU-01,TCGA-AA-3712-01,TCGA-AA-3660-01,TCGA-CM-6678-01,TCGA-CM-6166-01,TCGA-DM-A28A-01,TCGA-A6-6780-01,TCGA-D5-6927-01,TCGA-D5-5539-01,TCGA-NH-A50U-01,TCGA-3L-AA1B-01,TCGA-CK-4950-01,TCGA-A6-6650-01,TCGA-CK-5916-01,TCGA-CM-5861-01,TCGA-DM-A1DA-01,TCGA-G4-6586-01,TCGA-F4-6459-01,TCGA-AY-A54L-01,TCGA-A6-5661-01,TCGA-D5-6929-01,TCGA-AZ-6605-01,TCGA-G4-6298-01,TCGA-5M-AAT5-01,TCGA-AU-6004-01,TCGA-RU-A8FL-01,TCGA-A6-6781-01,TCGA-A6-5660-01,TCGA-DM-A285-01,TCGA-A6-2680-11,TCGA-CM-5862-01,TCGA-AA-3713-01,TCGA-DM-A1DB-01,TCGA-D5-6932-01,TCGA-F4-6807-01,TCGA-A6-2675-01,TCGA-G4-6628-01,TCGA-CK-4952-01,TCGA-D5-6922-01,TCGA-D5-6533-01,TCGA-A6-6651-01,TCGA-AA-3511-01,TCGA-A6-2671-11,TCGA-CK-4948-01,TCGA-CM-5868-01,TCGA-F4-6856-01,TCGA-CM-6680-01,TCGA-A6-A565-01,TCGA-G4-6293-01,TCGA-D5-6540-01,TCGA-DM-A288-01,TCGA-F4-6808-01,TCGA-D5-6923-01,TCGA-D5-6536-01,TCGA-D5-6924-01,TCGA-F4-6703-01,TCGA-AA-3663-01,TCGA-5M-AAT4-01,TCGA-CM-5863-01,TCGA-G4-6317-01,TCGA-AD-6964-01,TCGA-CK-6746-01,TCGA-D5-5537-01,TCGA-A6-6137-01,TCGA-AY-A69D-01,TCGA-CK-4947-01,TCGA-DM-A280-01,TCGA-CM-6163-01,TCGA-NH-A8F7-06,TCGA-CM-5344-01,TCGA-CM-6676-01,TCGA-NH-A6GB-01,TCGA-D5-5540-01,TCGA-AD-A5EK-01,TCGA-DM-A1D6-01,TCGA-5M-AATA-01,TCGA-F4-6855-01,TCGA-CK-5913-01,TCGA-CK-5914-01,TCGA-D5-6898-01,TCGA-4N-A93T-01,TCGA-CM-6677-01,TCGA-D5-5538-01,TCGA-F4-6809-01,TCGA-D5-6529-01,TCGA-A6-5656-01,TCGA-CM-6679-01,TCGA-D5-6928-01,TCGA-D5-6539-01,TCGA-DM-A1D4-01,TCGA-A6-6782-01,TCGA-CA-6715-01,TCGA-AZ-6607-01,TCGA-AZ-6603-01,TCGA-AY-A71X-01,TCGA-A6-6652-01,TCGA-AD-6963-01,TCGA-D5-6930-01,TCGA-DM-A1HA-01,TCGA-AD-6890-01,TCGA-CK-6748-01,TCGA-A6-6142-01,TCGA-QL-A97D-01,TCGA-CM-4743-01,TCGA-G4-6309-01,TCGA-A6-A567-01,TCGA-DM-A28F-01,TCGA-DM-A282-01,TCGA-DM-A1D9-01,TCGA-AY-5543-01,TCGA-5M-AATE-01,TCGA-AZ-6606-01,TCGA-AD-6889-01,TCGA-AM-5820-01,TCGA-CM-6674-01,TCGA-CM-6675-01,TCGA-D5-5541-01,TCGA-D5-6931-01,TCGA-DM-A0XD-01,TCGA-NH-A6GC-01,TCGA-D5-6537-01,TCGA-AD-A5EJ-01,TCGA-CM-6161-01,TCGA-WS-AB45-01,TCGA-DM-A1D7-01,TCGA-D5-6926-01,TCGA-G4-6303-01,TCGA-5M-AAT6-01,TCGA-CA-5255-01,TCGA-CK-5915-01,TCGA-NH-A5IV-01,TCGA-CM-5860-01,TCGA-AD-5900-01,TCGA-G4-6295-01,TCGA-G4-6294-01,TCGA-G4-6323-01,TCGA-4T-AA8H-01,TCGA-F4-6805-01,TCGA-CK-6751-01,TCGA-AD-6901-01,TCGA-D5-6534-01,TCGA-A6-6140-01,TCGA-AD-6548-01,TCGA-A6-6141-01,TCGA-AM-5821-01,TCGA-D5-6532-01,TCGA-NH-A8F7-01,TCGA-A6-6648-01,TCGA-DM-A1D8-01,TCGA-SS-A7HO-01,TCGA-A6-6649-01,TCGA-G4-6304-01,TCGA-D5-6541-01,TCGA-G4-6320-01,TCGA-A6-4105-01,TCGA-G4-6626-01,TCGA-QG-A5YW-01,TCGA-G4-6317-02,TCGA-NH-A8F8-01,TCGA-G4-6307-01
Glycolysis / Gluconeogenesis - Homo sapiens (human),-9.25185853854297e-18,1.8041124150158794e-17,0.0,-4.6721885619642005e-17,-2.7755575615628915e-18,3.0993726104118954e-17,-3.700743415417188e-17,1.6653345369377347e-17,1.8503717077085942e-18,-1.6653345369377347e-17,-2.0354088784794535e-17,-3.3306690738754695e-17,-7.494005416219807e-17,5.551115123125783e-18,-4.9960036108132046e-17,9.251858538542971e-19,6.29126380620922e-17,1.9428902930940238e-17,3.8857805861880476e-17,-2.960594732333751e-17,2.4054832200211726e-17,-3.793262000802618e-17,-2.0354088784794535e-17,6.29126380620922e-17,-4.001428817919835e-17,1.1102230246251566e-17,1.850371707708594e-17,2.0354088784794535e-17,2.798687207909249e-17,-9.066821367772112e-17,-3.7007434154171884e-18,0.0,-3.7007434154171884e-18,5.551115123125783e-18,9.25185853854297e-18,2.2204460492503132e-17,2.960594732333751e-17,3.700743415417188e-17,3.14563190310461e-17,-1.1102230246251566e-17,3.4231876592608995e-17,2.3418766925686896e-17,-6.0137080500529315e-18,3.23815048849004e-18,9.251858538542972e-17,9.367506770274758e-17,5.042262903505919e-17,4.1055122264784437e-17,2.2204460492503132e-17,6.47630097698008e-18,2.312964634635743e-17,3.14563190310461e-17,-1.8503717077085942e-18,1.2027416100105863e-17,-5.551115123125783e-18,-5.551115123125783e-18,-1.1102230246251566e-17,2.590520390792032e-17,-3.839521293495333e-17,-6.47630097698008e-18,6.106226635438361e-17,-2.5847379792054426e-17,-6.29126380620922e-17,-1.61907524424502e-18,5.551115123125783e-18,3.7007434154171884e-18,-2.914335439641036e-17,-7.401486830834377e-18,9.25185853854297e-18,1.6653345369377347e-17,-3.14563190310461e-17,1.6653345369377347e-17,-3.8857805861880476e-17,3.515706244646329e-17,3.3306690738754695e-17,3.3306690738754695e-17,4.255854927729767e-17,7.864079757761526e-17,4.6721885619642005e-17,4.810966440042345e-17,-1.4802973661668754e-17,4.4408920985006264e-17,-2.266705341943028e-17,7.401486830834377e-18,2.590520390792032e-17,9.251858538542971e-19,-2.960594732333751e-17,1.1102230246251566e-17,2.0354088784794535e-17,-1.7578531223231644e-17,2.8680761469483214e-17,-1.4340380734741607e-17,-8.789265611615822e-17,2.2204460492503132e-17,-3.14563190310461e-17,4.018776052679603e-17,-5.551115123125783e-18,2.2204460492503132e-17,6.013708050052931e-17,9.25185853854297e-18,1.2397490441647582e-16,1.6653345369377347e-17,-1.1102230246251566e-17,-6.846375318521799e-17,4.4408920985006264e-17,5.736152293896643e-17,-5.181040781584064e-17,2.3592239273284576e-17,4.625929269271485e-18,1.9428902930940238e-17,1.2027416100105863e-17,2.752427915216534e-17,1.1102230246251566e-17,-1.1102230246251566e-17,-2.312964634635743e-17,-1.572815951552305e-17,1.1564823173178714e-17,-2.4054832200211726e-17,-5.551115123125783e-18,1.295260195396016e-17,8.326672684688674e-18,1.3877787807814457e-17,2.960594732333751e-17,-2.4054832200211726e-17,1.8503717077085942e-18,-5.921189464667501e-17,2.960594732333751e-17,-9.25185853854297e-18,-2.4054832200211726e-17,5.3660779523549233e-17,-3.7007434154171884e-18,-2.4054832200211726e-17,1.295260195396016e-17,1.850371707708594e-17,-3.14563190310461e-17,-2.590520390792032e-17,1.1102230246251566e-17,1.2027416100105863e-17,9.251858538542971e-19,1.295260195396016e-17,2.0354088784794535e-17,-6.47630097698008e-17,3.4231876592608995e-17,-4.9960036108132046e-17,5.921189464667501e-17,4.718447854656915e-17,4.625929269271485e-18,2.821816854255606e-17,5.551115123125783e-18,2.7755575615628914e-17,-1.1102230246251566e-17,-3.3306690738754695e-17,-1.1379786002407854e-16,3.7007434154171884e-18,1.850371707708594e-17,3.8857805861880476e-17,4.4408920985006264e-17,-7.401486830834377e-18,3.8857805861880476e-17,1.4802973661668754e-17,-4.718447854656915e-17,-3.6197896532049376e-17,0.0,2.821816854255606e-17,-1.7405058875633964e-17,3.469446951953614e-17,0.0,5.736152293896643e-17,-1.5034270125132327e-17,6.0137080500529315e-18,-1.5265566588595904e-17,-1.4802973661668754e-17,3.700743415417188e-17,0.0,4.255854927729767e-17,3.215020842143683e-17,3.14563190310461e-17,1.6653345369377347e-17,-2.0354088784794535e-17,-3.8857805861880476e-17,-5.736152293896643e-17,8.881784197001253e-17,-4.7068830314837365e-17,-2.590520390792032e-17,1.572815951552305e-17,1.6653345369377347e-17,-6.106226635438361e-17,-9.251858538542972e-17,3.6544841227244736e-17,5.782411586589357e-19,-9.251858538542971e-19,2.312964634635743e-17,-1.61907524424502e-17,3.3306690738754695e-17,-1.4802973661668754e-17,-2.0354088784794535e-17,-2.4054832200211726e-17,-1.6653345369377347e-17,1.1102230246251566e-17,-3.700743415417188e-17,1.850371707708594e-17,-4.4408920985006264e-17,-2.4054832200211726e-17,1.1102230246251566e-17,6.106226635438361e-17,-2.7755575615628914e-17,-3.700743415417188e-17,9.205599245850257e-17,1.8503717077085942e-18,2.1279274638648835e-17,4.070817756958907e-17,2.960594732333751e-17,-2.0354088784794535e-17,1.4802973661668754e-17,9.251858538542971e-19,-5.921189464667501e-17,3.14563190310461e-17,2.590520390792032e-17,3.14563190310461e-17,1.8503717077085942e-18,1.5728159515523052e-16,5.551115123125783e-18,2.4054832200211726e-17,-3.3306690738754695e-17,-2.590520390792032e-17,-8.049116928532385e-17,-4.070817756958907e-17,-3.7007434154171884e-18,6.106226635438361e-17,-2.6483445066579256e-17,5.551115123125783e-18,3.515706244646329e-17,6.013708050052931e-17,1.295260195396016e-17,-3.700743415417188e-17,3.3306690738754695e-17,-2.0354088784794535e-17,1.572815951552305e-17,2.168404344971009e-17,-1.2397490441647582e-16,9.25185853854297e-18,3.7007434154171884e-18,-4.394632805807911e-17,2.7292982688701764e-17,-7.771561172376095e-17,-3.515706244646329e-17,-1.850371707708594e-17,-1.4802973661668754e-17,7.401486830834377e-18,5.181040781584064e-17,1.1102230246251566e-17,2.7755575615628914e-17,5.551115123125783e-17,8.141635513917814e-17,7.401486830834377e-18,5.181040781584064e-17,-5.551115123125783e-17
Citrate cycle (TCA cycle) - Homo sapiens (human),1.272928123061602e-16,1.4164914452114067e-16,-5.263988478826173e-18,-3.9599549692987803e-17,-4.976861834526564e-17,-2.2970131543968756e-17,8.422381566121877e-17,2.9550117142501474e-17,-9.570888143320316e-18,2.6798486801296883e-17,8.039546040389065e-17,-6.412495056024611e-17,1.483487662214649e-16,1.914177628664063e-18,3.254101968728907e-17,1.8184687472308598e-17,-6.221077293158204e-17,4.402608545927345e-17,1.914177628664063e-18,6.316786174591408e-17,9.570888143320316e-18,-7.32172942964004e-17,4.402608545927345e-17,5.742532885992189e-18,4.737589630943556e-17,-4.1154819016277357e-17,-2.1492625686843683e-16,2.368794815471778e-17,-4.2111907830609384e-17,-3.4455197315953135e-17,-9.475179261887112e-17,2.3927220358300787e-19,-3.828355257328126e-17,-2.2970131543968756e-17,7.848128277522658e-17,-9.666597024753518e-17,4.976861834526564e-17,-1.3399243400648442e-17,-6.508203937457814e-17,-7.848128277522658e-17,-2.1055953915304692e-17,2.6798486801296883e-17,5.16827959739297e-17,-4.1154819016277357e-17,-1.1485065771984378e-17,1.1963610179150393e-17,2.3927220358300786e-17,-9.762305906186721e-17,1.7227598657976568e-17,-7.656710514656252e-18,1.914177628664063e-18,-2.2970131543968756e-17,-1.1437211331267776e-16,-7.656710514656252e-18,7.6208196841188e-17,1.0527976957652347e-16,5.772441911440065e-17,-6.579985598532716e-17,-7.034602785340431e-17,-3.254101968728907e-17,-5.551115123125783e-17,3.158393087295704e-17,1.0862958042668557e-16,0.0,4.594026308793751e-17,-4.8811529530933605e-17,2.1055953915304692e-17,6.699621700324221e-18,-4.976861834526564e-17,-3.6369374944617196e-17,5.3118429195427747e-17,1.3399243400648442e-17,3.1966766398689853e-16,-5.263988478826173e-17,-1.3159971197065433e-17,-1.2801062891690921e-17,-1.2298591264166606e-16,-5.16827959739297e-17,9.092343736154299e-18,-2.1055953915304692e-17,6.221077293158204e-17,-4.54617186807715e-17,1.914177628664063e-17,-4.785444071660157e-17,6.029659530291799e-17,-3.828355257328126e-17,2.2013042729636725e-17,4.982843639616139e-17,5.263988478826173e-18,-5.933950648858595e-17,1.6270509843644534e-17,-3.254101968728907e-17,-8.996634854721096e-17,-5.74253288599219e-17,-4.785444071660157e-17,-1.244215458631641e-17,-1.2920698993482425e-17,3.828355257328126e-18,-8.422381566121877e-17,8.613799328988284e-18,-8.039546040389065e-17,3.4455197315953135e-17,-4.426535766285646e-17,1.6270509843644534e-17,-2.8712664429960945e-18,5.1443523770346696e-18,-1.6270509843644534e-17,1.7227598657976568e-17,5.551115123125783e-17,9.858014787619925e-17,-6.125368411725002e-17,6.891039463190627e-17,-5.742532885992189e-18,-2.6798486801296883e-17,2.1055953915304692e-17,9.570888143320316e-18,-1.1485065771984378e-17,-1.249000902703301e-16,1.6749054250810552e-18,-9.570888143320316e-18,3.158393087295704e-17,2.9669753244292974e-17,-6.125368411725002e-17,-4.0197730201945323e-17,-1.8184687472308598e-17,2.823412002279493e-17,5.74253288599219e-17,-6.412495056024611e-17,7.656710514656252e-18,-5.933950648858595e-17,-7.656710514656252e-18,-9.570888143320314e-17,-1.0049432550486331e-17,-3.062684205862501e-17,1.5313421029312504e-17,-1.1126157466609866e-17,1.033655919478594e-16,4.594026308793751e-17,2.847339222637794e-17,9.762305906186721e-17,1.8184687472308598e-17,2.584139798696485e-17,-1.6270509843644534e-17,-4.1154819016277357e-17,-3.34981085016211e-17,5.3596973602593766e-17,-2.6798486801296883e-17,4.498317427360548e-17,6.69962170032422e-17,2.3927220358300786e-17,-5.74253288599219e-17,0.0,1.0049432550486331e-17,7.178166107490237e-18,-1.244215458631641e-17,-7.656710514656252e-18,-1.1485065771984378e-17,-4.2111907830609384e-17,4.594026308793751e-17,1.914177628664063e-17,-5.5032606824091813e-17,7.369583870356643e-17,-5.742532885992189e-18,-4.976861834526564e-17,1.2633572349182816e-16,6.316786174591408e-17,-2.0577409508138678e-17,3.924064138761329e-17,-3.828355257328126e-18,-3.828355257328126e-17,-4.0197730201945323e-17,9.953723669053128e-17,3.301956409445509e-17,-1.914177628664063e-17,-4.594026308793751e-17,3.828355257328126e-18,2.871266442996095e-17,-7.656710514656253e-17,4.0197730201945323e-17,5.551115123125783e-17,-7.273874988923439e-17,1.129364800911797e-16,3.242138358549757e-17,-2.871266442996095e-17,-3.254101968728907e-17,2.488430917263282e-17,-3.6847919351783216e-17,-9.905869228336526e-17,8.990653049631522e-17,-4.594026308793751e-17,-2.0098865100972662e-17,3.828355257328126e-18,-6.69962170032422e-17,2.0098865100972662e-17,9.092343736154299e-18,-1.4356332214980473e-17,1.129364800911797e-16,-4.402608545927345e-17,-2.488430917263282e-17,1.2830971917138797e-17,-2.488430917263282e-17,1.914177628664063e-17,-3.828355257328126e-17,5.74253288599219e-17,-3.924064138761329e-17,5.3596973602593766e-17,0.0,3.33784723998296e-17,-4.402608545927345e-17,1.8136833031591997e-16,4.976861834526564e-17,-1.4179868964838004e-16,-3.6369374944617196e-17,3.828355257328126e-18,1.914177628664063e-17,2.488430917263282e-17,-3.828355257328126e-18,4.594026308793751e-17,-3.6369374944617196e-17,8.326672684688674e-17,-2.488430917263282e-17,3.804428036969825e-17,-7.776346616447755e-18,-1.1485065771984378e-17,-4.976861834526564e-17,-1.6629418149019047e-16,4.402608545927345e-17,4.306899664494142e-18,-4.522244647718849e-17,-5.742532885992189e-18,2.6798486801296883e-17,2.488430917263282e-17,-2.871266442996095e-17,-3.66086471482002e-17,1.1485065771984378e-17,5.551115123125783e-17,3.4455197315953135e-17,1.1485065771984378e-17,-1.1676483534850784e-16,-6.029659530291799e-17,-1.1006521364818363e-16,-3.062684205862501e-17,9.283761499020705e-17,-6.221077293158205e-18,0.0,3.062684205862501e-17,-4.2111907830609384e-17,-2.2970131543968756e-17,4.402608545927345e-17,-8.039546040389065e-17,1.1485065771984378e-17,1.914177628664063e-17,-8.422381566121877e-17,-4.594026308793751e-17,1.2801062891690921e-17,-4.594026308793751e-17,-7.561001633223049e-17
Pentose phosphate pathway - Homo sapiens (human),2.6798486801296883e-17,5.024716275243165e-17,3.828355257328126e-17,2.871266442996095e-17,-1.7227598657976568e-17,-7.656710514656253e-17,-2.1055953915304692e-17,5.072570715959767e-17,-5.551115123125783e-17,-3.4455197315953135e-17,3.828355257328126e-18,-6.699621700324221e-18,-4.0197730201945323e-17,-9.570888143320316e-18,1.914177628664063e-18,-4.785444071660158e-18,-3.301956409445509e-17,2.249158713680274e-17,-7.273874988923439e-17,6.508203937457814e-17,-4.402608545927345e-17,-9.379470380453909e-17,-1.5313421029312504e-17,-1.7227598657976568e-17,-9.570888143320315e-19,-7.656710514656252e-18,5.954886966672109e-17,-2.6798486801296883e-17,-6.508203937457814e-17,5.933950648858595e-17,-1.0145141431919534e-16,-4.785444071660157e-17,-1.914177628664063e-18,2.7516303412045907e-17,4.0676274609111337e-17,-1.7227598657976568e-17,6.843185022474026e-17,3.4455197315953135e-17,3.254101968728907e-17,-2.871266442996095e-17,-1.4356332214980473e-17,1.1485065771984378e-17,9.570888143320316e-18,1.1485065771984378e-17,4.306899664494142e-17,-3.6369374944617196e-17,-2.6319942394130866e-17,-1.3877787807814457e-17,1.0910812483385159e-16,-4.2111907830609384e-17,-3.4455197315953135e-17,3.828355257328126e-18,4.785444071660157e-19,-7.513147192506447e-17,1.1485065771984378e-17,3.828355257328126e-18,7.656710514656252e-18,-3.4455197315953135e-17,6.699621700324221e-18,-3.062684205862501e-17,1.1485065771984378e-17,7.656710514656252e-18,4.0197730201945323e-17,-4.785444071660157e-17,1.0432268076219144e-16,-5.3118429195427747e-17,1.1485065771984378e-17,-4.1154819016277357e-17,9.570888143320316e-18,1.4356332214980473e-17,-3.062684205862501e-17,9.092343736154299e-18,-1.914177628664063e-18,-5.74253288599219e-17,-4.402608545927345e-17,-1.3399243400648442e-17,1.3399243400648442e-17,2.1055953915304692e-17,-3.3498108501621104e-18,4.0197730201945323e-17,-7.656710514656252e-18,-2.8712664429960945e-18,-3.4455197315953135e-17,-2.488430917263282e-17,0.0,3.924064138761329e-17,-1.1485065771984378e-17,-6.508203937457814e-17,-1.7227598657976568e-17,3.8762096980447276e-17,-1.914177628664063e-18,7.656710514656252e-18,5.3596973602593766e-17,-7.656710514656252e-18,-1.0647613059443851e-17,4.785444071660158e-18,9.570888143320316e-18,-5.16827959739297e-17,3.971918579477931e-17,-4.785444071660157e-17,6.795330581757423e-17,1.1485065771984378e-17,1.1485065771984378e-17,3.828355257328126e-17,-5.742532885992189e-18,2.6798486801296883e-17,-4.2111907830609384e-17,-1.6031237640061527e-17,0.0,-6.3481906513116774e-18,-8.80521709185469e-17,3.924064138761329e-17,-2.2970131543968756e-17,-3.828355257328126e-17,3.828355257328126e-18,2.2970131543968756e-17,-5.646824004558985e-17,-4.737589630943556e-17,-6.699621700324221e-18,3.062684205862501e-17,-7.656710514656252e-18,7.656710514656253e-17,-3.828355257328126e-17,-7.082457226057034e-17,-1.0886885263026858e-17,-2.273085934038575e-17,1.674905425081055e-17,-2.2970131543968756e-17,-3.6369374944617196e-17,-2.7755575615628914e-17,7.656710514656252e-18,5.3596973602593766e-17,3.828355257328126e-18,-2.3255201942768824e-17,-5.3596973602593766e-17,-5.74253288599219e-17,-1.6270509843644534e-17,1.1102230246251565e-16,9.570888143320316e-18,-1.914177628664063e-17,6.412495056024611e-17,-1.1485065771984378e-17,-4.402608545927345e-17,-7.656710514656252e-18,-1.794541526872559e-17,-3.828355257328126e-18,-3.828355257328126e-17,0.0,2.1055953915304692e-17,-8.518090447555081e-17,1.8184687472308598e-17,-3.158393087295704e-17,5.742532885992189e-18,-1.914177628664063e-17,-1.7706143065142584e-17,6.699621700324221e-18,9.570888143320316e-18,1.1485065771984378e-17,1.1485065771984378e-17,2.584139798696485e-17,-3.4455197315953135e-17,-1.914177628664063e-17,-4.976861834526564e-17,1.5313421029312504e-17,-1.1485065771984378e-17,1.7227598657976568e-17,-4.9290073938099625e-17,9.570888143320316e-18,1.1485065771984378e-17,0.0,2.871266442996095e-17,4.976861834526564e-17,1.914177628664063e-18,-2.9669753244292974e-17,7.656710514656252e-18,-3.4455197315953135e-17,4.2111907830609384e-17,-1.3399243400648442e-17,-6.221077293158205e-18,6.69962170032422e-17,-2.6798486801296883e-17,-2.6798486801296883e-17,-2.2730859340385747e-18,-3.6369374944617196e-17,1.579196543647852e-17,-5.742532885992189e-18,1.3399243400648442e-17,-7.848128277522658e-17,1.3399243400648442e-17,4.594026308793751e-17,2.584139798696485e-17,-1.914177628664063e-18,2.2970131543968756e-17,5.16827959739297e-17,-1.3399243400648442e-17,-9.331615939737308e-17,6.508203937457814e-17,-2.3448675951134772e-17,0.0,-2.2970131543968756e-17,-4.2111907830609384e-17,-4.306899664494142e-17,-3.4455197315953135e-17,-3.828355257328126e-18,-5.16827959739297e-17,-4.934989198899537e-17,5.048643495601466e-17,-3.6369374944617196e-17,2.2013042729636725e-17,-7.656710514656252e-18,-5.16827959739297e-17,-6.69962170032422e-17,-7.656710514656252e-18,-1.914177628664063e-17,3.828355257328126e-18,9.475179261887112e-17,5.74253288599219e-17,-1.9261412388432135e-17,-3.828355257328126e-18,4.785444071660157e-19,1.0910812483385159e-16,-8.853071532571292e-18,-1.7227598657976568e-17,4.4504629866439464e-17,-4.6897351902269545e-17,-8.996634854721096e-17,2.2970131543968756e-17,0.0,-4.976861834526564e-17,-1.4787022181429886e-16,-5.742532885992189e-18,-1.3399243400648442e-17,1.5313421029312504e-17,3.828355257328126e-18,-3.062684205862501e-17,7.656710514656252e-18,-2.1055953915304692e-17,-2.2970131543968756e-17,2.3927220358300786e-17,-1.6270509843644534e-17,2.6798486801296883e-17,1.1485065771984378e-17,5.551115123125783e-17,9.570888143320316e-18,3.230174748370606e-17,3.828355257328126e-18,-5.16827959739297e-17,2.1055953915304692e-17,-1.914177628664063e-17,3.34981085016211e-17,-1.914177628664063e-18,-2.488430917263282e-17,3.828355257328126e-17,1.3016407874915627e-16,-2.488430917263282e-17,7.656710514656252e-18,5.742532885992189e-18
