mirna,TCGA-AA-3663-01,TCGA-D5-6530-01,TCGA-NH-A8F7-01,TCGA-CK-4948-01,TCGA-AD-6899-01,TCGA-A6-A56B-01,TCGA-3L-AA1B-01,TCGA-CK-4952-01,TCGA-D5-5538-01,TCGA-F4-6854-01,TCGA-NH-A8F7-06,TCGA-AD-A5EJ-01,TCGA-A6-6651-01,TCGA-AA-3511-01,TCGA-D5-6535-01,TCGA-CM-5864-01,TCGA-AA-3713-01,TCGA-G4-6627-01,TCGA-AY-6386-01,TCGA-AY-A69D-01,TCGA-G4-6626-01,TCGA-AZ-6598-01,TCGA-CA-6716-01,TCGA-A6-6653-01,TCGA-AA-3489-01,TCGA-CK-6751-01,TCGA-CA-5797-01,TCGA-F4-6855-01,TCGA-NH-A6GA-01,TCGA-NH-A50V-01,TCGA-QG-A5YX-01,TCGA-DM-A28E-01,TCGA-AD-6548-01,TCGA-G4-6293-01,TCGA-CK-5916-01,TCGA-A6-5660-01,TCGA-AZ-6600-01,TCGA-D5-6536-01,TCGA-AZ-6603-01,TCGA-A6-5667-01,TCGA-CM-6169-01,TCGA-DM-A28K-01,TCGA-NH-A6GB-01,TCGA-CA-5254-01,TCGA-G4-6302-01,TCGA-D5-5539-01,TCGA-AA-3655-01,TCGA-D5-6926-01,TCGA-AD-5900-01,TCGA-A6-A5ZU-01,TCGA-NH-A50U-01,TCGA-F4-6459-01,TCGA-AZ-5403-01,TCGA-CA-6718-01,TCGA-AA-3712-01,TCGA-AU-3779-01,TCGA-DM-A1D9-01,TCGA-5M-AATE-01,TCGA-A6-5664-01,TCGA-AZ-5407-01,TCGA-DM-A280-01,TCGA-AD-6895-01,TCGA-D5-5541-01,TCGA-CM-5862-01,TCGA-NH-A5IV-01,TCGA-CM-5861-01,TCGA-AD-A5EK-01,TCGA-D5-6924-01,TCGA-AZ-6606-01,TCGA-AM-5821-01,TCGA-CM-6675-01,TCGA-G4-6588-01,TCGA-AY-A54L-01,TCGA-CK-6746-01,TCGA-CM-6168-01,TCGA-F4-6805-01,TCGA-A6-6648-01,TCGA-A6-2671-11,TCGA-CM-6162-01,TCGA-QG-A5YV-01,TCGA-CM-6676-01,TCGA-D5-6541-01,TCGA-A6-6654-01,TCGA-A6-2675-01,TCGA-F4-6460-01,TCGA-F4-6461-01,TCGA-F4-6703-01,TCGA-D5-6927-01,TCGA-CM-6166-01,TCGA-G4-6303-01,TCGA-CK-5913-01,TCGA-CM-5863-01,TCGA-CK-5912-01,TCGA-QG-A5YW-01,TCGA-A6-5665-01,TCGA-CA-5255-01,TCGA-DM-A28C-01,TCGA-CK-4947-01,TCGA-D5-5540-01,TCGA-F4-6570-01,TCGA-G4-6321-01,TCGA-AY-5543-01,TCGA-D5-6931-01,TCGA-A6-5657-01,TCGA-CM-6165-01,TCGA-G4-6306-01,TCGA-A6-6649-01,TCGA-DM-A0X9-01,TCGA-CM-5348-01,TCGA-G4-6304-01,TCGA-A6-5662-01,TCGA-T9-A92H-01,TCGA-D5-6539-01,TCGA-D5-6929-01,TCGA-CM-5860-01,TCGA-CM-6679-01,TCGA-A6-5666-01,TCGA-A6-6140-01,TCGA-CA-5796-01,TCGA-NH-A6GC-01,TCGA-AD-6901-01,TCGA-CA-6719-01,TCGA-AY-A8YK-01,TCGA-G4-6320-01,TCGA-DM-A28M-01,TCGA-F4-6856-01,TCGA-DM-A1D7-01,TCGA-A6-5661-01,TCGA-DM-A1D6-01,TCGA-CM-6674-01,TCGA-CM-4743-01,TCGA-5M-AAT6-01,TCGA-CA-6717-01,TCGA-CM-6161-01,TCGA-F4-6569-01,TCGA-D5-6930-01,TCGA-G4-6298-01,TCGA-F4-6807-01,TCGA-4T-AA8H-01,TCGA-CM-6164-01,TCGA-A6-6782-01,TCGA-CM-5349-01,TCGA-CM-5344-01,TCGA-D5-5537-01,TCGA-A6-5656-01,TCGA-D5-6932-01,TCGA-A6-2684-11,TCGA-D5-6538-01,TCGA-AD-6888-01,TCGA-CM-6678-01,TCGA-AY-6196-01,TCGA-AZ-6607-01,TCGA-F4-6809-01,TCGA-G4-6322-01,TCGA-F4-6463-01,TCGA-AU-6004-01,TCGA-NH-A8F8-01,TCGA-D5-6928-01,TCGA-CM-5868-01,TCGA-RU-A8FL-01,TCGA-A6-2685-11,TCGA-A6-6141-01,TCGA-G4-6294-01,TCGA-A6-6142-01,TCGA-F4-6704-01,TCGA-AZ-6599-01,TCGA-5M-AAT4-01,TCGA-AD-6963-01,TCGA-G4-6307-01,TCGA-G4-6295-01,TCGA-AD-6965-01,TCGA-A6-6780-01,TCGA-CM-6677-01,TCGA-A6-A567-01,TCGA-DM-A1DB-01,TCGA-QG-A5Z2-01,TCGA-D5-6898-01,TCGA-CM-6167-01,TCGA-DM-A28G-01,TCGA-CK-5915-01,TCGA-CM-6163-01,TCGA-G4-6586-01,TCGA-G4-6323-01,TCGA-AY-6197-01,TCGA-CK-4950-01,TCGA-D5-6529-01,TCGA-A6-2680-11,TCGA-DM-A1D0-01,TCGA-DM-A282-01,TCGA-CK-6747-01,TCGA-G4-6299-01,TCGA-DM-A1DA-01,TCGA-DM-A1HB-01,TCGA-D5-6920-01,TCGA-DM-A1D8-01,TCGA-DM-A1HA-01,TCGA-DM-A285-01,TCGA-D5-6922-01,TCGA-D5-6532-01,TCGA-A6-A565-01,TCGA-5M-AATA-01,TCGA-D5-6531-01,TCGA-5M-AAT5-01,TCGA-DM-A0XD-01,TCGA-A6-6138-01,TCGA-G4-6311-01,TCGA-D5-7000-01,TCGA-A6-A566-01,TCGA-A6-4105-01,TCGA-DM-A28F-01,TCGA-DM-A288-01,TCGA-A6-5659-01,TCGA-F4-6808-01,TCGA-F4-6806-01,TCGA-AD-6890-01,TCGA-WS-AB45-01,TCGA-G4-6309-01,TCGA-G4-6315-01,TCGA-A6-6781-01,TCGA-AY-A71X-01,TCGA-CM-6172-01,TCGA-QL-A97D-01,TCGA-CK-6748-01,TCGA-AA-3496-01,TCGA-CM-4751-01,TCGA-A6-6652-01,TCGA-AD-6964-01,TCGA-G4-6628-01,TCGA-SS-A7HO-01,TCGA-A6-6650-01,TCGA-DM-A28A-01,TCGA-D5-6534-01,TCGA-AZ-4616-01,TCGA-D5-6533-01,TCGA-QG-A5Z1-01,TCGA-DM-A0XF-01,TCGA-D5-6923-01,TCGA-CM-6680-01,TCGA-CM-6171-01,TCGA-AA-3660-01,TCGA-CA-6715-01,TCGA-AM-5820-01,TCGA-DM-A28H-01,TCGA-AZ-4323-01,TCGA-A6-6137-01,TCGA-CK-5914-01,TCGA-G4-6297-01,TCGA-AD-6889-01,TCGA-AZ-6605-01,TCGA-G4-6317-02,TCGA-G4-6317-01,TCGA-DM-A1D4-01,TCGA-CM-6170-01,TCGA-NH-A50T-01,TCGA-D5-6540-01,TCGA-D5-6537-01,TCGA-4N-A93T-01
hsa-miR-335-5p,4.32682796481,4.49053937976,3.74461397941,3.72939724328,2.22570584022,3.58439097383,3.97079334329,3.69150246729,3.89269635906,3.32883976144,4.55027426817,2.83411188581,2.59760703635,4.03165189535,4.25460193568,4.59384732021,3.14728469357,3.04854437801,4.26579247704,2.82154677656,4.6355529176,4.86114201957,3.88410998248,3.7115916558,4.28806051943,3.81122070667,4.04701736646,3.71121931229,3.78492272389,4.01287488559,3.64635727623,4.94186349345,3.09244352381,3.95783345109,3.00785601394,4.58792576009,2.92288994668,4.44230043384,3.73907796379,3.76456211362,3.43770881141,3.93915542948,3.76883892545,3.00172787225,2.83296848138,4.20645176754,4.08824482287,2.45922103666,3.64057976426,4.24392804804,2.38833222545,3.86507754254,3.69715070483,2.69525619712,4.61963434412,4.18717612202,5.64417138041,5.38650292352,1.0688,5.46093053185,3.20406945433,1.59895839244,4.99290563753,5.00515457076,4.47824287024,3.58750252633,5.14085637396,3.0813335318,3.89985587992,2.91227956475,2.29169621675,3.39124610608,4.75009538007,3.70558740247,2.73931121842,2.45633357912,4.23492995792,,2.22152223847,3.61194324962,4.44046173732,3.06294041623,2.24320077343,4.58387893335,4.80097313073,4.02543034286,3.30220041574,2.50153935326,4.48425233494,3.55734837324,2.89855492864,3.09321162472,4.04536952555,3.47954292882,4.31189202606,2.69851273407,4.55165126488,3.71239155174,3.61306535332,2.27515747434,3.75552514287,4.13938453907,2.71746921431,3.49193229164,3.8461035361,5.93192180462,4.10908870562,4.14713654246,2.5611921028,3.7749084023,3.93460063599,5.28524317671,3.40621531887,3.60303468936,3.30644323522,3.76720375136,5.36200038417,4.98013882318,5.18077939036,3.46048990814,4.15690653086,3.41957597799,5.30315554828,4.9331460497,4.44504993326,2.2633376919,4.18187167765,2.96062506191,5.37919658514,2.50401674967,3.81668956529,5.70861636284,1.34991316471,4.29642306184,3.06812827016,1.76359339917,5.36901827981,3.34409315794,3.93161299477,3.91276277703,5.04127020154,3.57054977377,3.84936334887,4.4687356147,4.03617447359,3.88523654846,,4.40254870215,4.93314969975,4.74529117192,5.45088266674,3.36093315,4.00794911134,4.64554045669,3.59965648999,3.08550405033,2.9189135162,1.88866628866,3.9237792132,3.94358978677,,4.37755728595,4.8682564579,3.44264177772,2.78360154085,4.47287999477,4.49851874751,3.75270684728,4.82282704247,5.00083732465,2.86964682981,3.67737473372,3.90536296045,3.17645135123,5.5927085841,3.9675343858,3.35636989404,3.05829723033,4.32919036185,5.10343654169,4.21540448531,3.91145710934,4.49295147018,3.39841518042,3.66518777062,3.72027243535,,4.88115637632,4.26013753669,3.74466401327,4.35091706326,5.79373439556,4.09705481986,3.03653976329,5.15545662075,5.51680904189,3.63248481395,2.41431855336,4.45783092066,3.40547620804,5.47353022141,4.4761271588,3.59418940456,4.08827710111,4.16028699989,3.58382406812,2.38516238812,2.86121127041,4.40814362363,3.48784855201,4.30199462288,4.73007350654,5.12164113076,4.307062931,3.89709552921,2.74117966227,3.71224587592,4.7246981245,2.54611268493,3.2134872027,4.03281022866,2.91272513692,3.99474662897,4.51299305669,3.83112466839,4.94638102328,4.04644361571,2.70262450953,3.45765565862,4.4543572193,3.77274823413,2.38420893664,3.3547785938,4.26807590902,2.86651614121,4.89207979531,2.62210310313,4.97124437296,3.22772212676,3.7942538294,4.46332125164,4.34755639785,4.02638399721,3.06800155085,4.2562416575,3.85855930161,4.05248542064,3.2080575329,3.39165887018,2.79021793968,4.96619744497,5.79104002461,4.30518791584,5.0416747135,3.8613335263,4.66856573799,4.20147160485
hsa-miR-339-5p,5.14914753873,6.07262062626,5.57382244532,4.41591418875,4.10631436515,5.21695328194,5.74160792041,3.19462996084,2.78886657722,4.59883412079,5.7406508801,5.39499311026,2.95185057614,4.28156705609,3.82566273573,4.55837955689,3.60515572046,3.18981536658,5.2677664055,4.54658456841,6.04485892606,4.8400653469,3.21091457294,4.3383624178,3.59954885667,5.09733221486,4.78299349318,5.10572704148,4.74699093749,5.08536861049,5.41541766622,5.41382050993,4.60934580371,4.36335290017,3.08794613707,4.26517665071,3.44301498939,5.40878451159,5.15201398394,3.41317641826,3.35692649527,4.27779767873,5.3434534055,4.57175112532,1.94945675821,3.94298070649,4.60453858358,3.66651937774,4.0882622957,6.14961164437,4.58363776959,4.1638998028,4.06017406038,3.16192874919,5.57635729499,3.24899919131,5.59767610317,7.8808971056,7.28322752427,3.21382680476,4.95012489783,4.18085874094,3.99828697133,4.5658221068,7.43150522971,3.8259802853,6.50954822553,4.36235646561,4.46529358238,3.81314236151,4.70442172401,4.7812541443,6.37952780266,3.78651873525,2.67816329519,3.12599939072,4.14833625423,6.80193979689,4.12819798519,5.25820324525,4.68896216948,4.28586625168,3.29029359804,5.06905779186,3.68177970982,4.9139930222,2.80829381385,4.06238506376,3.52121803374,3.80665370369,2.40719681442,3.79032053154,4.50154924726,4.85646810032,4.03143466321,8.17912128544,3.87449836054,3.29638049241,3.30677618639,4.00252409396,4.80664317202,5.16306901501,3.60338278372,3.64585254814,3.71613831408,6.33615106937,3.63693539911,5.0549328986,3.43346602239,4.51837014867,3.1382544644,7.29432417182,4.24518104246,3.72068691945,4.01728730334,4.55545057737,3.70751920872,5.95705434616,4.06335577256,6.21714143877,5.1385181452,3.11144552667,7.44059937541,5.71188665102,5.99861480741,4.48685169289,4.92518924604,4.07299887509,5.85667614738,4.14467230671,4.31812206217,7.09431992644,2.41013686822,3.18722930775,3.35836512605,3.7182970361,3.85226945381,3.19354912932,4.99620003248,3.56268859533,4.65319459494,3.66452924454,4.06104386107,5.80659435205,7.6821956775,5.42028469119,7.27105857071,5.02644116231,7.56976170534,4.77393564946,4.35157106697,3.6741601581,4.00797622016,5.17875460002,3.64784811844,2.60443692915,3.67696248538,3.70490401435,4.60640003312,4.40634398042,6.1952342175,5.56160633146,5.60188874777,3.91523717016,3.73685934119,4.06189952231,5.88366233175,6.62782197189,4.95431831853,5.50186573582,4.38625867427,3.99241670754,4.22711718191,4.46398272552,6.46977718184,5.36575139092,4.27253893107,3.08723194625,4.59312419805,5.00905479505,5.01933316114,4.92818365196,4.49298770887,3.28997437737,4.88591649779,4.0370132013,8.11537863393,5.61320315453,5.31544579366,3.90029884517,4.48800149207,6.20228423962,6.01215346446,3.88319281794,4.96790403902,6.06667223259,4.32829394463,3.92470546495,5.03977758431,5.45285743576,6.83427129861,5.77459484918,5.70138099034,5.94506648936,4.99891783466,4.73085721581,3.91457950496,5.33583731071,3.09811891781,5.89603109874,5.82569465716,5.00131090862,5.41603729032,4.28984248326,6.49011088044,4.57879672496,4.95180918597,5.47249918609,4.33285808445,4.84354473961,4.23225099955,5.54577759026,3.25631458055,4.81503791384,4.19215788206,3.11912175318,4.89236812472,4.75221137674,5.37280552645,4.95823710884,4.37641156402,4.35157467991,4.10565656714,4.36965435151,4.30515536906,5.91174561882,4.08619078988,5.21296041262,3.27938573627,4.48382929583,3.35691305484,4.82200645341,5.38504259421,5.07793749719,5.00579008594,5.07208314274,4.24274489488,3.79759654847,4.04030613863,6.39422030678,5.1144079974,6.27044129271,3.55405387942,7.59723135337,5.00452624951,4.55779724245,6.55978242286
hsa-miR-324-5p,3.25094636144,4.75030713096,3.88586249498,3.31019167472,3.68901210319,5.07387192346,3.79413491872,3.61967323235,1.30900783189,3.64315807615,4.9560368017,4.54081763621,2.78560828729,3.98210763989,3.17160110023,3.76549610171,3.4499759241,2.66428839492,3.87553968073,3.57587831257,4.03884358951,4.9024389336,3.36873125599,5.42423903165,2.296708138,4.31593756839,3.53222264607,3.4165617041,2.8003233676,4.08616610854,4.04476257614,3.28480952049,3.62786983685,3.12341471578,3.90053378856,3.67250655697,3.242559722,5.02509244156,3.39443813488,3.25729374128,3.1163673772,4.53513846745,4.89125396155,3.63117628406,1.97069179682,2.49106427292,2.35517695189,3.48518909431,3.50296049561,5.36464291446,4.51180239125,3.30092232522,2.65287039576,3.77827882466,2.73753365176,2.44785878921,4.49970355751,4.61142898359,4.98792499112,2.57694816426,3.81354895118,3.90491189188,2.79669133285,3.63718798224,6.15325352717,3.84781541228,3.83017064699,4.1160822508,3.22590633987,3.30155719527,3.24341297358,4.95686970934,4.95120163444,4.63465876964,2.54760174379,2.83805102838,4.21379385336,5.31378920172,2.933709007,4.0039129264,4.4099825079,3.02265052891,2.9070352142,3.10716533143,3.57480518879,4.41013342109,3.17091681626,3.29789854618,2.64169058039,3.29263639917,3.62050922652,3.22820078358,4.74700901046,4.31354062836,3.52699228657,5.80512281922,3.13906652293,3.32618284693,2.58345470817,4.13182628193,3.04268780749,2.97457536117,3.60335003927,2.65487198677,3.3807769482,4.70539717164,3.93544902669,3.90990006425,2.93858786736,5.05740554548,3.42362153711,5.05091849892,4.04321073479,3.78696253694,2.65790260877,3.16317183966,2.140633018,4.21163788195,3.17807808083,4.13319118289,3.73559233428,3.27809055488,5.22577044606,3.23406983669,4.30040758982,4.67428046502,3.95606881961,3.53024747822,3.45961809993,3.04115771164,3.85149783337,5.81762423967,2.03495199414,3.2500323929,2.79970791472,3.42841487061,4.23675639636,2.97097409707,4.99623025682,2.08570131432,3.08385964848,3.16996613595,2.873254838,4.41257693115,5.79272377271,4.42080507213,6.15568565161,3.12296267385,5.19913481423,3.39283892334,3.54244270865,2.70857593662,2.28266294254,3.60783266987,3.54977322837,2.40028521788,3.70183856431,3.67744063512,3.01584204423,5.08636927372,4.98080073721,5.3091464069,3.5923745164,4.69614000847,3.47115449288,3.15893204599,5.69897588217,4.912613465,4.05318594829,5.02910829938,3.65895309984,3.7535356181,3.63821095071,3.58410009183,4.94593910142,4.29660935098,3.75823253914,1.95028401279,4.68651823055,4.36396510817,3.1469177004,4.95355499312,3.29020500706,3.76542149376,3.09272036216,4.21015540479,7.02259773769,4.80586880977,4.43687985903,4.13779129349,5.11469294383,4.96186517359,5.4145493143,4.00591652052,4.09757269318,3.86569958849,3.63247751632,3.10699411865,2.81435659093,4.55720075893,5.65449068174,3.74767530924,4.73959716872,4.33711841393,3.47163395554,2.92492948869,3.61634183167,4.11580423308,3.305510835,3.90180878152,3.59656262762,2.98583260078,3.76648328139,3.64523574787,3.71821340753,4.0728524159,4.33026231221,3.69736458219,5.03475397123,4.5665165396,2.90126162948,4.24020202952,3.55143232611,3.09714821654,3.57256590653,3.21782569712,4.80077583407,3.64994556225,5.11784656742,3.80410726917,3.08503107731,4.06182480021,3.14708445171,3.79153592534,3.85492124889,5.39999365139,3.46665184051,3.68743098129,3.676126148,2.55040773665,3.99054537651,2.74740376102,4.07572815749,3.8155168112,4.37621341983,2.45995183668,3.10458501154,3.84521460829,2.91008119504,4.18695251333,3.9794220125,3.62006170889,3.1032943198,5.16913336331,4.32235018233,3.1928201848,4.30804749883
hsa-miR-331-3p,3.36893974781,3.55329623408,3.17634095074,4.14751614138,3.87069358758,3.70759757211,3.19061810168,4.70563501016,3.06841180689,3.97020892505,4.18766329842,4.15043372057,2.66885371064,4.2399910601,3.04180429233,3.41538792192,3.7000167037,2.08742134041,3.38806829276,3.44419346074,4.23075994581,4.78593389702,4.34134349277,4.50560969641,3.27058290605,4.50646823682,3.98944592852,4.05458827159,3.25135799168,3.25600707406,3.39647805551,3.972085188,3.92955054344,2.79370267329,2.56064635818,3.547946367,2.73185658205,3.65224212166,4.34796378903,2.44599970877,2.65795018052,4.21614111586,4.25502956703,4.72305196179,1.9706935628,3.49455954831,3.52614374797,4.20139975887,3.59613571371,3.66284182878,4.29547918581,3.59795932179,2.34563299869,4.23600649123,3.48603257177,2.78112210064,4.37495236897,4.1371108226,5.85992837127,2.57694088512,3.89751577225,3.76835421542,3.19398812431,3.20638295182,5.04721216398,4.22650926074,3.52723026249,4.69006288251,3.64842330581,3.60774850916,3.66550549152,4.48262977582,3.78970060314,4.66356085057,2.32648153475,3.41162749334,3.95773658263,6.18599338861,2.64772171677,3.66390980691,4.5654672412,3.44428887206,3.25933743085,3.29259510905,3.71237988478,4.02543515232,3.60306311476,3.75664574486,4.13426735544,3.39767544917,3.30424677288,4.27922076304,2.28625427431,3.14380177927,3.52693807125,6.57667697686,4.24006442924,2.83926375786,3.05915364626,3.89324902175,2.48731185339,3.74435314685,4.55837850004,3.21606714311,3.11798575649,4.92636115109,3.86270836222,4.67133358032,2.69824644872,4.41815004263,1.97793812523,4.51015927677,3.83979352034,4.14784829498,3.41065601953,3.73601884074,3.01459992946,3.35240922327,3.05038543091,3.2337434984,3.56249831328,2.98864110522,3.58435212995,2.75834930992,3.93077564206,4.73171686166,3.92382376496,3.3989271246,3.63583358259,3.59992190984,3.9188141501,4.10322749956,2.49747989722,3.67321558388,3.09846517717,3.87144509446,3.64988504389,3.51885958984,3.1618747619,3.09948059081,4.00909418714,2.41147467638,3.22523919404,4.62521188545,5.96865738755,3.26460585813,6.17559165799,3.48534418821,4.60678589743,4.64547588309,3.16268349259,3.50863953189,3.30061497312,3.39862063959,4.7958375982,2.32532735455,2.80872291883,4.63421846958,3.01582200645,3.6961600167,5.36827445172,5.20449096825,3.50133691197,4.1967395994,4.10904313081,4.23313861481,4.25232001137,4.65118964554,4.31480381635,4.63795863338,4.21308220894,4.91350385669,3.12224332016,2.5064550301,4.78721766779,3.40013047449,4.00336892886,1.81867021744,4.93508893236,4.36398686941,3.21276659142,4.48167871386,4.50697975714,3.44972805042,3.63537107306,4.51640922446,7.21235856515,4.27863921232,5.46380059745,3.61585583134,4.83512778576,4.19215739725,5.35145287204,4.47825374533,3.84561105764,3.99021986391,4.03327633465,3.77538398504,4.2115865528,3.08126169251,4.32627967271,3.61230732406,4.17085082456,4.25306297359,3.14258057335,3.74034318742,4.64016887648,3.02882634407,4.061200226,4.44050611077,3.72820690944,3.18827790708,4.44470153903,3.64526187384,4.05620361557,2.36439395131,5.11986359956,2.683667845,4.71452546572,3.71841602145,3.24687832197,3.16696963041,4.15947816581,4.36407548647,4.11655902215,4.76245046846,4.05782802138,3.74864357922,4.1049785605,4.23343750474,3.45690636949,4.49888188906,3.56708026143,3.23745766239,3.26475085026,5.44877189768,4.30896800125,3.92540970823,4.71555069444,2.48929195803,3.94316760664,2.78651011851,4.63187330191,3.73449552516,4.27394265455,4.20510685105,2.8937523006,4.23892891635,3.95624449096,3.79806996318,3.47838870587,3.59735010202,2.65565540074,3.71879199039,4.56976929088,4.37388954648,3.24244883574
hsa-miR-338-3p,6.64378960519,7.52935017449,8.60864253089,7.76346912962,8.89692782876,8.82294240005,7.76313196694,6.91674438421,7.17698243092,9.12430770447,12.0542412783,11.6283566569,7.74501999622,8.0305243664,8.30848234468,7.61576726314,7.72771785994,8.55634894812,7.68027830734,8.97594347261,7.64240643387,6.69124097492,5.22502985512,8.92986895334,7.68019476523,9.07512396789,6.54411650516,7.91535944219,11.8485780422,8.51787944996,8.50721278396,9.07616431134,7.98003390515,10.0179560981,7.516168124,7.29947600163,9.06647482497,7.78221539872,7.67827888747,7.06744992632,8.38981858671,6.17846015356,10.6121754066,8.36065827008,7.08006035403,8.26613010772,6.91695874254,7.8247053274,9.21610353046,9.999225348,9.37152145809,7.35996646708,7.50222905311,6.23606512332,9.75647605805,10.9113795528,7.29167032969,8.59093139946,7.97933200232,8.19174820175,10.4160062084,8.37996175536,6.52680869738,6.90252710044,10.1858325821,9.85232895927,8.94239785959,7.35044260609,8.67410661297,7.99244703234,11.2564720374,10.0586094146,9.3376194434,7.39568117392,7.7580309407,7.38496406336,7.58429262402,5.90403417024,8.2356554322,8.87113077104,5.97001030997,6.76577621171,7.27815960918,8.11537841949,7.41529941272,7.22136953253,7.95285916629,9.63777588501,6.53630608285,8.91282299014,10.0043371591,9.37685326916,6.35383481825,8.38892738329,8.76858720201,7.36320319514,7.91180676359,9.55401366357,5.23547997294,8.05248663239,9.10652411391,7.82399601757,9.68272826114,7.96507847109,8.73550390301,10.0426822196,7.92688564374,7.67879932727,6.9738914059,9.85332513927,8.52239912407,8.44411288802,7.66708847568,6.81127843954,9.01798479991,8.00401221952,7.32129832821,10.4559972008,7.6899743307,7.37562907707,8.7547472406,7.16904217594,9.32418951951,9.59650173027,6.78080255469,8.65780887093,8.88417458343,8.34490962349,6.77331501794,7.01180274728,8.86221760213,9.13050426875,7.9390983269,6.84961386601,8.74271314757,7.55202076293,7.25995565634,7.29673240841,11.775984876,7.68620881452,9.15907088917,8.06210291335,9.51203050961,7.84794947716,5.41263010756,9.32892050485,6.23368540918,6.03733910625,8.87239322182,7.84311118784,6.54468213366,5.82385468024,7.81352597522,6.01188735636,7.22213523588,8.10814360423,9.39476496523,9.94303341705,7.96794907895,8.7268571138,5.82255962967,6.47902872025,9.90337611054,8.45087675442,6.11366030755,6.14502412705,9.16729538531,9.75446273728,6.86430171199,7.13203765295,9.93056722023,8.81110129855,7.30088157874,9.34199288289,8.65929361516,8.83497726591,6.72507045644,6.98246332359,8.15393375465,10.4470483746,8.50001220973,10.2903746617,9.34926062594,10.2643995886,8.94504703213,7.04996793706,7.8183392889,10.8486360114,7.05167596012,6.45042520396,8.88903074415,7.72499037107,9.53395979844,7.89160542356,6.56423124192,6.54221555501,9.6797198425,6.472579548,8.62864686507,9.25761662409,11.1170073224,8.93867423518,8.35486359727,10.5314557101,7.13330563665,8.70672462562,7.82198320208,11.3451150667,7.79097575628,9.10052095146,10.6023355282,6.05311714916,9.88236298926,9.27898774177,7.95913965567,9.41446829203,9.87786683514,8.52070457371,9.56649793672,10.7661512651,9.11441248452,11.2349798335,9.07650649421,6.65312146429,8.15851427987,10.3199549359,7.87269072822,7.63276130453,9.69701432723,7.05268158743,9.06385738483,9.41191437128,6.5630766066,6.73868718465,10.4718984325,8.80070373288,7.71845140605,5.73209580999,7.19135800835,7.60430753537,6.12577480004,7.23556605311,7.78102405345,8.36289703748,9.82505608326,7.00197621826,9.68017607481,6.67560665674,7.96644104394,9.6186002359,7.46207803353,8.74511177973,8.21715353756,12.0654581924,7.86299498338,6.57413342882,8.52728125798
